#Sample description: chromixs
#Sample: chromixs  c= 0 mg/ml  Code: chromixs
 2.221569e-001  3.113413e-004  8.860620e-005
 2.222876e-001  2.287862e-004  8.785749e-005
 2.224182e-001  3.437788e-004  8.811356e-005
 2.225489e-001  2.856727e-004  8.878276e-005
 2.226795e-001  2.353929e-004  8.790012e-005
 2.228102e-001  8.607020e-005  8.831686e-005
 2.229408e-001  2.488556e-004  8.768466e-005
 2.230715e-001  4.008689e-004  8.821473e-005
 2.232021e-001  2.813397e-004  8.853474e-005
 2.233328e-001  2.487317e-004  8.795716e-005
 2.234634e-001  2.314278e-004  8.853038e-005
 2.235940e-001  2.448850e-004  8.764702e-005
 2.237247e-001  1.614454e-004  8.778574e-005
 2.238553e-001  3.298091e-004  8.798019e-005
 2.239860e-001  2.426561e-004  8.783379e-005
 2.241166e-001  4.124105e-004  8.808305e-005
 2.242473e-001  1.306092e-004  8.796299e-005
 2.243779e-001  1.482836e-004  8.698834e-005
 2.245086e-001  3.191787e-004  8.802821e-005
 2.246392e-001  2.296952e-004  8.749192e-005
 2.247699e-001  2.160403e-004  8.785827e-005
 2.249005e-001  1.492072e-004  8.809626e-005
 2.250312e-001  1.886138e-004  8.694409e-005
 2.251618e-001  1.608939e-004  8.790882e-005
 2.252925e-001  3.005422e-004  8.758195e-005
 2.254231e-001  1.928912e-004  8.763409e-005
 2.255537e-001  1.501616e-004  8.771361e-005
 2.256844e-001  2.646870e-004  8.724678e-005
 2.258150e-001  2.719811e-004  8.724073e-005
 2.259457e-001  2.344921e-004  8.782828e-005
 2.260763e-001  3.026747e-004  8.738228e-005
 2.262070e-001  2.499077e-004  8.776318e-005
 2.263376e-001  2.818673e-004  8.725157e-005
 2.264683e-001  2.174302e-004  8.742516e-005
 2.265989e-001  1.074035e-004  8.749740e-005
 2.267296e-001  1.939800e-004  8.718181e-005
 2.268602e-001  1.931323e-004  8.742843e-005
 2.269908e-001  2.986712e-004  8.744299e-005
 2.271215e-001  1.246651e-004  8.683087e-005
 2.272521e-001  1.245684e-004  8.703279e-005
 2.273828e-001  1.286904e-004  8.712146e-005
 2.275134e-001  2.022929e-004  8.735337e-005
 2.276441e-001  2.446373e-004  8.755782e-005
 2.277747e-001  2.842088e-004  8.679737e-005
 2.279054e-001  2.207807e-004  8.713361e-005
 2.280360e-001  2.555858e-004  8.699925e-005
 2.281667e-001  1.751097e-004  8.718958e-005
 2.282973e-001  1.622666e-004  8.715311e-005
 2.284280e-001  2.201656e-004  8.699183e-005
 2.285586e-001  3.027331e-004  8.678485e-005
 2.286893e-001  2.233386e-004  8.708846e-005
 2.288199e-001  2.455243e-004  8.697192e-005
 2.289506e-001  2.332876e-004  8.747808e-005
 2.290812e-001  3.187678e-004  8.687234e-005
 2.292118e-001  2.722778e-004  8.695479e-005
 2.293425e-001  3.539271e-004  8.729786e-005
 2.294731e-001  2.035218e-004  8.692264e-005
 2.296038e-001  2.448742e-004  8.695396e-005
 2.297344e-001  4.661428e-005  8.656425e-005
 2.298651e-001  2.939186e-004  8.660020e-005
 2.299957e-001  2.504583e-004  8.712341e-005
 2.301264e-001  3.301424e-004  8.660208e-005
 2.302570e-001  1.799911e-004  8.669341e-005
 2.303877e-001  2.511179e-004  8.672847e-005
 2.305183e-001  2.340492e-004  8.600180e-005
 2.306489e-001  3.701960e-004  8.799518e-005
 2.307796e-001  1.778429e-004  8.824963e-005
 2.309102e-001  5.541659e-005  8.933513e-005
 2.310409e-001  1.430300e-004  8.985965e-005
 2.311715e-001  2.526413e-004  8.995641e-005
 2.313022e-001  9.703148e-005  9.014223e-005
 2.314328e-001  2.182244e-004  9.088915e-005
 2.315635e-001  2.495318e-004  9.083365e-005
 2.316941e-001  3.245929e-004  9.209947e-005
 2.318248e-001  2.629462e-004  9.142001e-005
 2.319554e-001  1.950266e-004  9.212983e-005
 2.320861e-001  1.618469e-004  9.214977e-005
 2.322167e-001  4.459658e-004  9.253278e-005
 2.323474e-001  3.986310e-004  9.347041e-005
 2.324780e-001  2.381742e-004  9.281693e-005
 2.326086e-001  8.711364e-005  9.313703e-005
 2.327393e-001  2.038490e-004  9.338546e-005
 2.328699e-001  9.776098e-005  9.337743e-005
 2.330006e-001  3.071468e-004  9.407980e-005
 2.331312e-001  4.153478e-004  9.444768e-005
 2.332619e-001  1.763901e-004  9.403080e-005
 2.333925e-001  2.046611e-004  9.447337e-005
 2.335232e-001  1.782897e-004  9.368475e-005
 2.336538e-001  2.286577e-004  9.442650e-005
 2.337845e-001  2.410940e-004  9.428554e-005
 2.339151e-001  2.241256e-004  9.412048e-005
 2.340458e-001  3.027907e-004  9.409606e-005
 2.341764e-001  2.088484e-004  9.375244e-005
 2.343070e-001  1.969628e-004  9.445603e-005
 2.344377e-001  1.144936e-004  9.459959e-005
 2.345683e-001  1.971074e-004  9.439465e-005
 2.346990e-001  3.015289e-004  9.473094e-005
 2.348296e-001  3.391917e-004  9.445197e-005
 2.349603e-001  1.330552e-004  9.471100e-005
 2.350909e-001  1.308071e-004  9.498561e-005
 2.352216e-001  2.479736e-004  9.468407e-005
 2.353522e-001  2.634310e-004  9.535148e-005
 2.354829e-001  2.840383e-004  9.456108e-005
 2.356135e-001  4.792178e-005  9.431800e-005
 2.357442e-001  9.901221e-005  9.508668e-005
 2.358748e-001  2.253674e-004  9.499049e-005
 2.360055e-001  1.558518e-004  9.512846e-005
 2.361361e-001  2.769889e-004  9.519218e-005
 2.362667e-001  1.893746e-004  9.479539e-005
 2.363974e-001  3.160129e-004  9.552065e-005
 2.365280e-001  1.933547e-004  9.512784e-005
 2.366587e-001  3.237868e-004  9.549935e-005
 2.367893e-001  2.385828e-004  9.565598e-005
 2.369200e-001  2.997790e-004  9.498376e-005
 2.370506e-001  1.934298e-004  9.540907e-005
 2.371813e-001  1.488147e-004  9.581189e-005
 2.373119e-001  2.268219e-004  9.532612e-005
 2.374426e-001  2.100439e-004  9.577170e-005
 2.375732e-001  1.021450e-004  9.541488e-005
 2.377039e-001  4.080261e-005  9.565921e-005
 2.378345e-001  2.693474e-004  9.631460e-005
 2.379651e-001  1.826540e-004  9.523547e-005
 2.380958e-001  1.677382e-004  9.600447e-005
 2.382264e-001  3.177657e-004  9.556338e-005
 2.383571e-001  1.552379e-004  9.580856e-005
 2.384877e-001  3.947182e-004  9.621456e-005
 2.386184e-001  1.738441e-004  9.608610e-005
 2.387490e-001  2.286513e-004  9.617589e-005
 2.388797e-001  4.087736e-004  9.675282e-005
 2.390103e-001  4.080682e-004  9.544900e-005
 2.391410e-001  2.034175e-004  9.668150e-005
 2.392716e-001  3.519134e-004  9.608148e-005
 2.394023e-001  3.406004e-004  9.643039e-005
 2.395329e-001  2.440701e-004  9.665488e-005
 2.396636e-001  1.747820e-004  9.568688e-005
 2.397942e-001  1.665489e-004  9.641860e-005
 2.399248e-001  1.696198e-004  9.636099e-005
 2.400555e-001  1.735561e-004  9.639902e-005
 2.401861e-001  4.001807e-004  9.684126e-005
 2.403168e-001  3.046315e-004  9.647844e-005
 2.404474e-001  2.625800e-004  9.621402e-005
 2.405781e-001  1.214019e-004  9.709214e-005
 2.407087e-001  3.922107e-004  9.632115e-005
 2.408394e-001  1.678488e-004  9.713303e-005
 2.409700e-001  2.485226e-004  9.656185e-005
 2.411007e-001  1.400639e-004  9.679490e-005
 2.412313e-001  2.873076e-004  9.719292e-005
 2.413619e-001  4.017620e-004  9.668646e-005
 2.414926e-001  1.239764e-004  9.667194e-005
 2.416233e-001  1.857920e-004  9.692028e-005
 2.417539e-001  2.841145e-004  9.691620e-005
 2.418845e-001  3.748345e-004  9.695951e-005
 2.420152e-001  1.180106e-004  9.692926e-005
 2.421458e-001  7.662496e-005  9.671276e-005
 2.422765e-001  1.630716e-004  9.748953e-005
 2.424071e-001  1.136747e-004  9.648132e-005
 2.425378e-001  3.012395e-004  9.713576e-005
 2.426684e-001  1.599874e-004  9.687301e-005
 2.427991e-001  1.855003e-004  9.744896e-005
 2.429297e-001  2.485686e-004  9.725577e-005
 2.430604e-001  3.274708e-004  9.715772e-005
 2.431910e-001  2.577465e-004  9.723109e-005
 2.433217e-001  1.846844e-004  9.729707e-005
 2.434523e-001  7.273969e-005  9.705163e-005
 2.435829e-001  2.042040e-004  9.750044e-005
 2.437136e-001  2.306818e-004  9.728553e-005
 2.438442e-001  1.679745e-004  9.709423e-005
 2.439749e-001  2.335304e-004  9.762469e-005
 2.441055e-001  9.716404e-005  9.683139e-005
 2.442362e-001  1.600625e-004  9.773417e-005
 2.443668e-001  3.720855e-004  9.750673e-005
 2.444975e-001  2.618508e-004  9.745659e-005
 2.446281e-001  1.939595e-004  9.789980e-005
 2.447588e-001  1.174007e-004  9.704805e-005
 2.448894e-001  1.922902e-004  9.767587e-005
 2.450200e-001  2.659652e-004  9.889954e-005
 2.451507e-001  2.082049e-004  9.755996e-005
 2.452814e-001  3.641145e-004  9.803575e-005
 2.454120e-001  2.625490e-004  9.721749e-005
 2.455426e-001  2.738925e-004  9.794700e-005
 2.456733e-001  1.977575e-004  9.813411e-005
 2.458039e-001  1.461202e-004  9.745111e-005
 2.459346e-001  2.405839e-004  9.787929e-005
 2.460652e-001  1.282562e-004  9.762287e-005
 2.461959e-001  2.378918e-004  9.783057e-005
 2.463265e-001  9.147804e-005  9.830423e-005
 2.464572e-001  2.391239e-004  9.781398e-005
 2.465878e-001  3.457836e-004  9.804220e-005
 2.467185e-001  2.831442e-004  9.834918e-005
 2.468491e-001  3.349738e-004  9.752675e-005
 2.469798e-001  1.096979e-004  9.837424e-005
 2.471104e-001  1.911726e-004  9.833142e-005
 2.472410e-001  2.851960e-004  9.840387e-005
 2.473717e-001  4.296924e-004  9.803649e-005
 2.475023e-001  3.789188e-004  9.788875e-005
 2.476330e-001  2.067211e-004  9.818074e-005
 2.477636e-001  1.728580e-004  9.819438e-005
 2.478943e-001  9.832166e-005  9.804530e-005
 2.480249e-001  1.652139e-004  9.810354e-005
 2.481556e-001  3.392428e-004  9.816641e-005
 2.482862e-001  2.312448e-004  9.824424e-005
 2.484169e-001  2.074294e-004  9.832870e-005
 2.485475e-001  2.551176e-004  9.820454e-005
 2.486781e-001  1.511061e-004  9.846541e-005
 2.488088e-001  2.588172e-004  9.793189e-005
 2.489395e-001  2.326074e-004  9.849419e-005
 2.490701e-001  2.315969e-004  9.856082e-005
 2.492007e-001  3.770542e-006  9.834686e-005
 2.493314e-001  1.466902e-004  9.836745e-005
 2.494620e-001  3.517230e-004  9.818036e-005
 2.495927e-001  7.618311e-005  9.828540e-005
 2.497233e-001  2.093757e-004  9.892610e-005
 2.498540e-001  1.944418e-004  9.854982e-005
 2.499846e-001  2.254449e-005  9.857792e-005
 2.501153e-001  2.888881e-004  9.868737e-005
 2.502459e-001  1.783374e-004  9.811767e-005
 2.503766e-001  1.958868e-004  9.881665e-005
 2.505072e-001  2.302250e-004  9.873041e-005
 2.506379e-001  1.900924e-004  9.880782e-005
 2.507685e-001  1.739563e-004  9.861081e-005
 2.508991e-001  1.503160e-004  9.798977e-005
 2.510298e-001 -3.612507e-006  9.880825e-005
 2.511604e-001  2.672444e-004  9.909753e-005
 2.512911e-001  2.825176e-004  9.821988e-005
 2.514217e-001  2.577037e-004  9.963807e-005
 2.515524e-001  3.097400e-004  9.833745e-005
 2.516830e-001  3.367633e-004  9.900640e-005
 2.518137e-001  8.692155e-005  9.922234e-005
 2.519443e-001  2.773171e-004  9.871415e-005
 2.520750e-001  3.140686e-004  9.921666e-005
 2.522056e-001  1.063553e-004  9.855037e-005
 2.523362e-001  1.682361e-004  9.868100e-005
 2.524669e-001  2.048303e-004  9.955644e-005
 2.525976e-001  1.040660e-004  9.857682e-005
 2.527282e-001  1.587272e-004  9.906486e-005
 2.528588e-001  7.077285e-005  9.885181e-005
 2.529895e-001  2.212034e-004  9.904511e-005
 2.531201e-001  2.294547e-004  9.972813e-005
 2.532508e-001  4.660531e-005  9.856798e-005
 2.533814e-001  1.409019e-004  9.926142e-005
 2.535121e-001  3.159293e-004  9.948329e-005
 2.536427e-001  2.229947e-004  9.852198e-005
 2.537734e-001  4.415067e-005  9.893533e-005
 2.539040e-001  6.017118e-005  9.881949e-005
 2.540347e-001  5.833388e-005  9.904271e-005
 2.541653e-001  1.582864e-004  9.940910e-005
 2.542959e-001  2.242949e-004  9.884466e-005
 2.544266e-001  3.041091e-004  9.965711e-005
 2.545572e-001  3.204259e-005  9.852381e-005
 2.546879e-001  2.640165e-004  9.891986e-005
 2.548185e-001  1.639606e-004  1.011125e-004
 2.549492e-001  1.266937e-004  1.019205e-004
 2.550798e-001  2.009442e-004  1.029857e-004
 2.552105e-001  2.566259e-004  1.041709e-004
 2.553411e-001  1.208226e-004  1.045879e-004
 2.554718e-001  1.080883e-004  1.052965e-004
 2.556024e-001  2.511893e-004  1.058160e-004
 2.557331e-001  1.932064e-004  1.060230e-004
 2.558637e-001  2.247725e-004  1.076309e-004
 2.559943e-001  1.067513e-004  1.073473e-004
 2.561250e-001  1.275529e-006  1.077655e-004
 2.562557e-001  2.523699e-004  1.083699e-004
 2.563863e-001  3.566876e-004  1.086251e-004
 2.565169e-001  8.445725e-005  1.094781e-004
 2.566476e-001  8.995963e-005  1.097292e-004
 2.567782e-001  1.200534e-004  1.102708e-004
 2.569089e-001  2.634159e-004  1.110156e-004
 2.570395e-001  1.940198e-004  1.107743e-004
 2.571702e-001  3.200175e-004  1.117950e-004
 2.573008e-001  2.311521e-004  1.120542e-004
 2.574315e-001  2.972995e-004  1.126096e-004
 2.575621e-001  9.337528e-005  1.129246e-004
 2.576928e-001 -5.832568e-005  1.127441e-004
 2.578234e-001 -2.539145e-005  1.135768e-004
 2.579540e-001  2.766630e-004  1.143570e-004
 2.580847e-001  1.597603e-004  1.149261e-004
 2.582153e-001  3.198566e-004  1.152401e-004
 2.583460e-001  1.186044e-004  1.154006e-004
 2.584766e-001  1.497357e-004  1.152156e-004
 2.586073e-001  1.523223e-004  1.163681e-004
 2.587379e-001  2.641209e-004  1.169233e-004
 2.588686e-001  2.879789e-004  1.176506e-004
 2.589992e-001  1.646989e-004  1.176260e-004
 2.591299e-001  2.140897e-004  1.171621e-004
 2.592605e-001  1.756636e-004  1.176719e-004
 2.593912e-001  1.394629e-004  1.181340e-004
 2.595218e-001  3.073195e-004  1.182876e-004
 2.596524e-001  3.329837e-004  1.189271e-004
 2.597831e-001  2.105164e-004  1.186684e-004
 2.599138e-001  2.783996e-004  1.186465e-004
 2.600444e-001  2.810592e-004  1.195238e-004
 2.601750e-001  1.919130e-004  1.187974e-004
 2.603057e-001  9.925748e-005  1.200898e-004
 2.604363e-001  3.289561e-004  1.197207e-004
 2.605670e-001  2.298151e-004  1.197800e-004
 2.606976e-001  1.170307e-004  1.199493e-004
 2.608283e-001  4.154915e-005  1.201438e-004
 2.609589e-001  1.080061e-004  1.205362e-004
 2.610896e-001  1.287905e-004  1.209304e-004
 2.612202e-001  1.582262e-004  1.201943e-004
 2.613509e-001  2.255337e-004  1.213906e-004
 2.614815e-001  1.179049e-004  1.207675e-004
 2.616121e-001  1.894536e-004  1.219205e-004
 2.617428e-001 -2.441197e-006  1.216781e-004
 2.618734e-001  2.339006e-004  1.218553e-004
 2.620041e-001  2.247929e-004  1.219479e-004
 2.621347e-001  2.064795e-004  1.216296e-004
 2.622654e-001  4.445774e-004  1.232347e-004
 2.623960e-001  1.738364e-004  1.223192e-004
 2.625267e-001  1.583184e-004  1.228275e-004
 2.626573e-001  1.950884e-004  1.229254e-004
 2.627880e-001  2.630094e-004  1.229893e-004
 2.629186e-001  5.794185e-005  1.233325e-004
 2.630493e-001  2.825475e-004  1.239481e-004
 2.631799e-001  2.051139e-004  1.236693e-004
 2.633105e-001 -1.233845e-005  1.235555e-004
 2.634412e-001  4.015505e-004  1.236979e-004
 2.635719e-001  2.523781e-004  1.242715e-004
 2.637025e-001  9.976843e-005  1.249732e-004
 2.638331e-001 -9.450472e-005  1.234890e-004
 2.639638e-001  1.592750e-004  1.249131e-004
 2.640944e-001  1.457795e-004  1.245074e-004
 2.642251e-001  2.890686e-005  1.253151e-004
 2.643557e-001 -6.016541e-005  1.252559e-004
 2.644864e-001  9.913389e-005  1.253562e-004
 2.646170e-001  3.669833e-004  1.263757e-004
 2.647477e-001  2.454374e-004  1.252693e-004
 2.648783e-001  1.409530e-004  1.255351e-004
 2.650090e-001  2.497033e-004  1.270084e-004
 2.651396e-001  2.428127e-004  1.261593e-004
 2.652702e-001  3.767592e-004  1.273103e-004
 2.654009e-001  1.790555e-004  1.271711e-004
 2.655315e-001  2.063461e-004  1.262671e-004
 2.656622e-001  2.403742e-004  1.278231e-004
 2.657928e-001  3.297347e-004  1.269752e-004
 2.659235e-001  1.400474e-004  1.279042e-004
 2.660541e-001  4.091155e-006  1.279565e-004
 2.661848e-001  1.963220e-004  1.264427e-004
 2.663154e-001  1.879464e-004  1.286368e-004
 2.664461e-001  1.324288e-004  1.286639e-004
 2.665767e-001  3.647777e-004  1.284295e-004
 2.667074e-001  1.246363e-004  1.293141e-004
 2.668380e-001  1.510810e-005  1.276919e-004
 2.669686e-001  1.983109e-004  1.296276e-004
 2.670993e-001  3.358785e-004  1.300159e-004
 2.672299e-001  1.525284e-004  1.287966e-004
 2.673606e-001  3.395915e-004  1.308159e-004
 2.674912e-001  2.138122e-004  1.285403e-004
 2.676219e-001  1.237110e-004  1.295735e-004
 2.677525e-001  1.975984e-004  1.313182e-004
 2.678832e-001  3.500702e-005  1.292571e-004
 2.680138e-001  1.335670e-004  1.311263e-004
 2.681445e-001  1.086340e-004  1.303977e-004
 2.682751e-001  2.944200e-004  1.304827e-004
 2.684058e-001  3.148606e-004  1.318887e-004
 2.685364e-001  2.221800e-004  1.308450e-004
 2.686671e-001  2.765404e-004  1.315178e-004
 2.687977e-001 -1.107131e-004  1.323683e-004
 2.689283e-001  3.504448e-004  1.311253e-004
 2.690590e-001  2.269919e-004  1.321862e-004
 2.691896e-001  4.324358e-004  1.326843e-004
 2.693203e-001  1.957971e-004  1.321106e-004
 2.694509e-001  5.005011e-005  1.337238e-004
 2.695816e-001  2.266277e-004  1.312263e-004
 2.697122e-001  7.765338e-005  1.329126e-004
 2.698429e-001  6.117681e-004  1.336818e-004
 2.699735e-001  2.935986e-004  1.332859e-004
 2.701042e-001  1.908715e-004  1.340989e-004
 2.702348e-001  2.357947e-004  1.324363e-004
 2.703655e-001  3.415558e-004  1.342168e-004
 2.704961e-001  3.795733e-004  1.351863e-004
 2.706268e-001 -1.978126e-005  1.327707e-004
 2.707574e-001  1.882668e-004  1.350422e-004
 2.708880e-001  2.190849e-004  1.336255e-004
 2.710187e-001  1.362985e-004  1.337163e-004
 2.711493e-001  1.295297e-004  1.346273e-004
 2.712800e-001  2.867378e-004  1.336579e-004
 2.714106e-001 -1.015702e-004  1.352089e-004
 2.715413e-001  8.166501e-005  1.342876e-004
 2.716719e-001  1.666062e-004  1.343627e-004
 2.718026e-001  2.888703e-005  1.359422e-004
 2.719332e-001  1.405870e-004  1.347970e-004
 2.720639e-001  6.667834e-005  1.356611e-004
 2.721945e-001  1.186872e-004  1.374782e-004
 2.723252e-001  3.260616e-004  1.344394e-004
 2.724558e-001  2.127700e-004  1.365116e-004
 2.725864e-001  7.618008e-005  1.360703e-004
 2.727171e-001  2.675605e-004  1.370106e-004
 2.728477e-001  2.060890e-004  1.377468e-004
 2.729784e-001  4.578088e-005  1.354468e-004
 2.731090e-001  3.111188e-004  1.375423e-004
 2.732397e-001  7.979177e-006  1.369907e-004
 2.733703e-001  6.459085e-005  1.370457e-004
 2.735010e-001  2.214227e-005  1.382592e-004
 2.736316e-001  1.534934e-004  1.366632e-004
 2.737623e-001  3.248525e-004  1.384308e-004
 2.738929e-001  3.926745e-004  1.386297e-004
 2.740236e-001 -6.860962e-005  1.379820e-004
 2.741542e-001  4.208943e-004  1.394319e-004
 2.742849e-001  3.841417e-005  1.379822e-004
 2.744155e-001  1.563052e-004  1.381336e-004
 2.745461e-001  2.148450e-004  1.399270e-004
 2.746768e-001  2.450922e-004  1.387693e-004
 2.748074e-001  2.384643e-005  1.396082e-004
 2.749381e-001 -2.795701e-005  1.399823e-004
 2.750687e-001  3.315327e-004  1.392694e-004
 2.751994e-001  1.055722e-004  1.399324e-004
 2.753300e-001  1.371540e-004  1.398673e-004
 2.754607e-001  1.640925e-004  1.405002e-004
 2.755913e-001  3.098612e-004  1.420193e-004
 2.757220e-001  1.495196e-004  1.390908e-004
 2.758526e-001  2.264236e-004  1.415496e-004
 2.759833e-001  1.139755e-004  1.405574e-004
 2.761139e-001  3.767149e-004  1.416624e-004
 2.762445e-001  3.391405e-004  1.434877e-004
 2.763752e-001  4.049515e-004  1.408691e-004
 2.765058e-001  1.475767e-004  1.416540e-004
 2.766365e-001  3.341353e-004  1.430642e-004
 2.767671e-001  5.426936e-004  1.416508e-004
 2.768978e-001  2.530694e-004  1.436698e-004
 2.770284e-001  1.992646e-004  1.421715e-004
 2.771591e-001  1.726653e-004  1.432647e-004
 2.772897e-001  2.055363e-004  1.438019e-004
 2.774204e-001  1.100492e-004  1.417671e-004
 2.775510e-001 -2.623647e-005  1.439039e-004
 2.776817e-001  1.179477e-005  1.431069e-004
 2.778123e-001  1.309436e-004  1.436294e-004
 2.779430e-001  1.713979e-004  1.445254e-004
 2.780736e-001 -4.092838e-005  1.433639e-004
 2.782042e-001  2.291254e-004  1.446763e-004
 2.783349e-001  2.278216e-004  1.452074e-004
 2.784655e-001  1.101092e-004  1.447332e-004
 2.785962e-001  1.442299e-004  1.453810e-004
 2.787268e-001  1.270577e-004  1.439978e-004
 2.788575e-001  2.793653e-004  1.462073e-004
 2.789881e-001  1.559082e-004  1.468049e-004
 2.791188e-001  2.293918e-005  1.443841e-004
 2.792494e-001 -8.647973e-005  1.452619e-004
 2.793801e-001 -1.188810e-004  1.462234e-004
 2.795107e-001  1.850313e-004  1.461248e-004
 2.796414e-001  3.206023e-004  1.479523e-004
 2.797720e-001  4.832887e-004  1.463740e-004
 2.799026e-001  2.214890e-004  1.472108e-004
 2.800333e-001  3.900666e-004  1.473780e-004
 2.801639e-001  3.532618e-005  1.464848e-004
 2.802946e-001 -2.210469e-004  1.487640e-004
 2.804252e-001  1.660886e-004  1.465185e-004
 2.805559e-001  2.759386e-004  1.485519e-004
 2.806865e-001  1.702778e-004  1.490557e-004
 2.808172e-001  5.491571e-005  1.469609e-004
 2.809478e-001  3.134088e-004  1.496685e-004
 2.810785e-001  3.765484e-004  1.494409e-004
 2.812091e-001  2.167689e-004  1.496741e-004
 2.813398e-001  2.877817e-004  1.496312e-004
 2.814704e-001  2.880915e-004  1.482307e-004
 2.816011e-001  7.826854e-005  1.507464e-004
 2.817317e-001 -1.111595e-004  1.490204e-004
 2.818623e-001 -1.586873e-004  1.496664e-004
 2.819930e-001  2.234028e-004  1.505047e-004
 2.821236e-001  4.945482e-004  1.500140e-004
 2.822543e-001  2.981816e-004  1.509186e-004
 2.823849e-001  3.687358e-004  1.530783e-004
 2.825156e-001  2.350732e-005  1.495053e-004
 2.826462e-001  2.395445e-004  1.519717e-004
 2.827769e-001  2.995208e-004  1.507645e-004
 2.829075e-001  2.405133e-005  1.514524e-004
 2.830382e-001  3.987442e-004  1.536979e-004
 2.831688e-001  2.136207e-004  1.509630e-004
 2.832995e-001  9.122314e-005  1.534040e-004
 2.834301e-001  2.287277e-004  1.514004e-004
 2.835607e-001  1.636295e-004  1.522691e-004
 2.836914e-001  1.352197e-004  1.539976e-004
 2.838220e-001  5.479941e-005  1.527738e-004
 2.839527e-001 -1.743861e-004  1.531284e-004
 2.840833e-001  1.030697e-004  1.541000e-004
 2.842140e-001  2.262477e-004  1.524155e-004
 2.843446e-001 -2.721859e-005  1.550207e-004
 2.844753e-001  3.061514e-005  1.529612e-004
 2.846059e-001  1.147446e-004  1.549655e-004
 2.847366e-001  2.071679e-004  1.562345e-004
 2.848672e-001  7.578153e-005  1.530239e-004
 2.849979e-001  2.930796e-004  1.558984e-004
 2.851285e-001  2.715746e-004  1.556712e-004
 2.852592e-001  1.831169e-004  1.558377e-004
 2.853898e-001  3.042867e-004  1.568971e-004
 2.855204e-001  1.072430e-004  1.547999e-004
 2.856511e-001  1.584629e-005  1.562821e-004
 2.857817e-001 -2.532860e-004  1.575647e-004
 2.859124e-001  1.465081e-004  1.549732e-004
 2.860430e-001  1.735845e-004  1.585012e-004
 2.861737e-001  1.227703e-004  1.563252e-004
 2.863043e-001  4.215593e-004  1.577836e-004
 2.864350e-001  2.170493e-004  1.584394e-004
 2.865656e-001  2.406004e-004  1.567493e-004
 2.866963e-001 -6.652619e-005  1.581622e-004
 2.868269e-001  2.761897e-004  1.589375e-004
 2.869576e-001 -7.541184e-005  1.573266e-004
 2.870882e-001  1.349079e-004  1.596848e-004
 2.872189e-001  3.476855e-004  1.586312e-004
 2.873495e-001 -5.580033e-005  1.590824e-004
 2.874801e-001  1.568156e-004  1.616375e-004
 2.876108e-001  1.933121e-004  1.571258e-004
 2.877414e-001  4.432958e-004  1.619688e-004
 2.878721e-001  4.326135e-005  1.591161e-004
 2.880027e-001  9.633994e-005  1.603612e-004
 2.881334e-001  1.518477e-004  1.613348e-004
 2.882640e-001  3.555351e-004  1.603138e-004
 2.883947e-001 -4.187996e-005  1.613260e-004
 2.885253e-001  4.308135e-005  1.605957e-004
 2.886560e-001  1.956694e-006  1.611783e-004
 2.887866e-001  4.965766e-005  1.631171e-004
 2.889173e-001  1.101988e-004  1.605597e-004
 2.890479e-001  2.797758e-004  1.625047e-004
 2.891785e-001  2.983851e-004  1.656004e-004
 2.893092e-001  3.319338e-005  1.599502e-004
 2.894398e-001  3.595373e-004  1.644216e-004
 2.895705e-001  6.558618e-005  1.623575e-004
 2.897011e-001  2.011167e-004  1.640666e-004
 2.898318e-001  1.105476e-004  1.648133e-004
 2.899624e-001 -1.650894e-004  1.618195e-004
 2.900931e-001 -1.217293e-004  1.645418e-004
 2.902237e-001  8.141507e-005  1.645734e-004
 2.903544e-001  4.957229e-004  1.643070e-004
 2.904850e-001  1.647185e-004  1.667885e-004
 2.906157e-001  3.242710e-004  1.638538e-004
 2.907463e-001  1.199099e-004  1.660579e-004
 2.908770e-001  3.702272e-005  1.667803e-004
 2.910076e-001  2.624651e-004  1.642816e-004
 2.911382e-001  1.041114e-004  1.681574e-004
 2.912689e-001  1.821468e-004  1.648002e-004
 2.913995e-001 -6.676042e-005  1.671422e-004
 2.915302e-001  5.007517e-004  1.690232e-004
 2.916608e-001  2.534052e-004  1.662310e-004
 2.917915e-001 -4.626615e-005  1.671023e-004
 2.919221e-001  1.069236e-004  1.684797e-004
 2.920528e-001  1.233876e-004  1.671005e-004
 2.921834e-001  1.931789e-004  1.700220e-004
 2.923141e-001  6.271768e-004  1.674320e-004
 2.924447e-001  2.012877e-005  1.702117e-004
 2.925754e-001  2.602360e-004  1.693587e-004
 2.927060e-001  1.357390e-004  1.675153e-004
 2.928366e-001  2.863130e-004  1.718359e-004
 2.929673e-001 -1.583665e-004  1.684825e-004
 2.930979e-001  4.382058e-004  1.706400e-004
 2.932286e-001  5.504775e-005  1.712019e-004
 2.933592e-001  2.316255e-004  1.687390e-004
 2.934899e-001  1.850753e-004  1.712160e-004
 2.936205e-001  2.310691e-004  1.703501e-004
 2.937512e-001  1.705522e-004  1.701434e-004
 2.938818e-001  3.366315e-004  1.735451e-004
 2.940125e-001  4.220860e-004  1.690960e-004
 2.941431e-001  1.469916e-004  1.715513e-004
 2.942738e-001  1.889729e-004  1.713934e-004
 2.944044e-001  4.818581e-004  1.707931e-004
 2.945351e-001  2.028540e-004  1.715671e-004
 2.946657e-001  2.034863e-004  1.704120e-004
 2.947963e-001  3.252076e-004  1.705253e-004
